,PosID,Activity,TimeStamp,OrderID,OperatorID
158,1,Handling of raw materials: adding and emptying,2021-03-01 11:55:56,10.0,F
159,1,product replacements,2021-03-01 11:55:56,10.0,F
160,1,product replacements,2021-03-01 11:55:58,10.0,F
161,1,product replacements,2021-03-01 11:55:59,10.0,F
162,1,Sale item,2021-03-01 11:56:05,10.0,F
163,1,The order enters the payment from the sales inferface,2021-03-01 11:56:10,10.0,F
164,1,Apply payment to the order,2021-03-01 11:56:41,10.0,F
165,1,Start a pos order,2021-03-01 12:04:28,11.0,F
166,1,Sale item,2021-03-01 12:05:30,11.0,F
167,1,Sale item,2021-03-01 12:05:31,11.0,F
168,1,Sale item,2021-03-01 12:05:31,11.0,F
169,1,product replacements,2021-03-01 12:05:32,11.0,F
170,1,Sale item,2021-03-01 12:05:32,11.0,F
171,1,Sale item,2021-03-01 12:05:32,11.0,F
172,1,Sale item,2021-03-01 12:05:32,11.0,F
173,1,product replacements,2021-03-01 12:05:33,11.0,F
174,1,The order enters the payment from the sales inferface,2021-03-01 12:05:34,11.0,F
175,1,Apply discounts to order,2021-03-01 12:05:34,11.0,F
176,1,Apply payment to the order,2021-03-01 12:05:50,11.0,F
177,1,Start a pos order,2021-03-01 12:06:28,12.0,F
178,1,Sale item,2021-03-01 12:06:39,12.0,F
179,1,Sale item,2021-03-01 12:06:39,12.0,F
180,1,Sale item,2021-03-01 12:06:39,12.0,F
181,1,Sale item,2021-03-01 12:06:40,12.0,F
182,1,Sale item,2021-03-01 12:06:40,12.0,F
183,1,Sale item,2021-03-01 12:06:40,12.0,F
184,1,The order enters the payment from the sales inferface,2021-03-01 12:06:43,12.0,F
185,1,Apply discounts to order,2021-03-01 12:06:43,12.0,F
186,1,Apply payment to the order,2021-03-01 12:07:11,12.0,F
187,1,Start a pos order,2021-03-01 12:07:44,13.0,F
188,1,Sale item,2021-03-01 12:07:53,13.0,F
189,1,Sale item,2021-03-01 12:07:54,13.0,F
190,1,Sale item,2021-03-01 12:07:55,13.0,F
191,1,Sale item,2021-03-01 12:07:55,13.0,F
192,1,Sale item,2021-03-01 12:07:56,13.0,F
193,1,Sale item,2021-03-01 12:07:56,13.0,F
194,1,Apply discounts to order,2021-03-01 12:07:58,13.0,F
195,1,The order enters the payment from the sales inferface,2021-03-01 12:07:58,13.0,F
196,1,Apply payment to the order,2021-03-01 12:08:26,13.0,F
197,1,Sale item,2021-03-01 12:08:59,14.0,F
198,1,Sale item,2021-03-01 12:08:59,14.0,F
199,1,Start a pos order,2021-03-01 12:08:59,14.0,F
200,1,Sale item,2021-03-01 12:09:00,14.0,F
201,1,Sale item,2021-03-01 12:09:00,14.0,F
202,1,Sale item,2021-03-01 12:09:00,14.0,F
203,1,Sale item,2021-03-01 12:09:01,14.0,F
204,1,Sale item,2021-03-01 12:09:01,14.0,F
205,1,product replacements,2021-03-01 12:09:03,14.0,F
206,1,The order enters the payment from the sales inferface,2021-03-01 12:09:06,14.0,F
207,1,Apply payment to the order,2021-03-01 12:09:09,14.0,F
208,1,Sale item,2021-03-01 12:09:39,15.0,F
209,1,Sale item,2021-03-01 12:09:39,15.0,F
210,1,Start a pos order,2021-03-01 12:09:39,15.0,F
211,1,Sale item,2021-03-01 12:09:40,15.0,F
212,1,Sale item,2021-03-01 12:09:40,15.0,F
213,1,Sale item,2021-03-01 12:09:40,15.0,F
214,1,Sale item,2021-03-01 12:09:40,15.0,F
215,1,Sale item,2021-03-01 12:09:41,15.0,F
216,1,The order enters the payment from the sales inferface,2021-03-01 12:09:42,15.0,F
217,1,Apply payment to the order,2021-03-01 12:09:43,15.0,F
218,1,Start a pos order,2021-03-01 12:11:29,16.0,F
